ProductID,ProductName,Category,SubCategory,Brand,CostPrice
312,Quechua Outdoor Model-312,Sports,Outdoor,Quechua,40376.5
1387,Quechua Outdoor Model-1387,Sports,Outdoor,Quechua,47465.75
555,HomeCentre Decor Model-555,Home,Decor,HomeCentre,13109.25
2297,Adidas Men,,Men,Adidas,2717.94
734,Quechua Outdoor Model-734,Sports,Outdoor,Quechua,25184.44
2390,Google Smartphones,Electronics,Smartphones,,
2019,H&M Women Model-2019,Fashion,Women,H&M,19935.31
1126,Carter Kids Model-1126,Fashion,Kids,Carter,10640.9
1395,Nike Fitness Model-1395,Sports,Fitness,Nike,22448.39
1498,Wildcraft Outdoor Model-1498,Sports,Outdoor,Wildcraft,47698.83
991,Yonex Indoor Model-991,Sports,Indoor,Yonex,42315.78
1918,Prestige Kitchen Model-1918,Home,Kitchen,Prestige,48519.79
746,Pigeon Kitchen Model-746,Home,Kitchen,Pigeon,2901.45
1947,Carter Kids Model-1947,Fashion,Kids,Carter,2134.33
437,H&M Women Model-437,Fashion,Women,H&M,15582.5
1628,HomeCentre Decor Model-1628,Home,Decor,HomeCentre,40880.2
399,Pigeon Kitchen Model-399,Home,Kitchen,Pigeon,26378.23
236,Wildcraft Outdoor Model-236,Sports,Outdoor,Wildcraft,21780.82
1524,Levis Women Model-1524,Fashion,Women,Levis,25058.92
1538,Lenovo Laptops Model-1538,Electronics,Laptops,Lenovo,4351.84
819,Cosco Indoor Model-819,Sports,Indoor,Cosco,42876.55
1002,Wildcraft Outdoor Model-1002,Sports,Outdoor,Wildcraft,27674.59
651,Reebok Fitness Model-651,Sports,Fitness,Reebok,815.24
1386,Samsung Smartphones Model-1386,Electronics,Smartphones,Samsung,34814.88
1745,Reebok Fitness Model-1745,Sports,Fitness,Reebok,38753.64
1676,OnePlus Smartphones Model-1676,Electronics,Smartphones,OnePlus,22260.42
1064,Puma Men Model-1064,Fashion,Men,Puma,20790.45
1313,Ikea Furniture Model-1313,Home,Furniture,Ikea,20538.43
2191,,Electronics,Accessories,,28090.12
139,Yonex Indoor Model-139,Sports,Indoor,Yonex,30955.1
1503,Puma Men Model-1503,Fashion,Men,Puma,41679.11
782,Hopscotch Kids Model-782,Fashion,Kids,Hopscotch,19807.97
271,Nike Fitness Model-271,Sports,Fitness,Nike,19938.42
832,Yonex Indoor Model-832,Sports,Indoor,Yonex,786.5
2275,Sony Accessories,Electronics,Accessories,Sony,
632,HomeCentre Decor Model-632,Home,Decor,HomeCentre,23154.63
481,Nike Fitness Model-481,Sports,Fitness,Nike,773.62
592,Puma Men Model-592,Fashion,Men,Puma,28399.99
2329,Ikea Furniture,Home,,,40156.45
1992,Google Smartphones Model-1992,Electronics,Smartphones,Google,24934.25
INVALID,Boat Accessories,Electronics,Accessories,INVALID_BRAND,33467.35
177,Reebok Fitness Model-177,Sports,Fitness,Reebok,39619.18
326,Wildcraft Outdoor,Sports,Outdoor,Wildcraft,PRICE
466,Google Smartphones Model-466,Electronics,Smartphones,Google,37370.24
122,Puma Men Model-122,Fashion,Men,Puma,9020.85
558,Apple Smartphones Model-558,Electronics,Smartphones,Apple,8876.6
2258,,Electronics,Smartphones,Samsung,16746.9
2276,HomeCentre Decor,Home,,HomeCentre,38712.02
652,HomeCentre Decor,###,Decor,HomeCentre,344.91
480,Reebok Fitness Model-480,Sports,Fitness,Reebok,49404.41
5,Godrej Furniture Model-5,Home,Furniture,Godrej,4103.45
1871,Quechua Outdoor Model-1871,Sports,Outdoor,Quechua,20025.77
835,Asus Laptops Model-835,Electronics,Laptops,Asus,17381.36
830,Samsung Smartphones Model-830,Electronics,Smartphones,Samsung,30764.48
3549,@@@@,123,Decor,HomeCentre,38133.59
109,HomeCentre Decor Model-109,Home,Decor,HomeCentre,34916.98
2301,,Sports,Fitness,,27306.11
1077,Godrej Furniture Model-1077,Home,Furniture,Godrej,2227.36
167,Adidas Men Model-167,Fashion,Men,Adidas,7380.56
1525,Prestige Kitchen Model-1525,Home,Kitchen,Prestige,40889.99
1011,Cosco Indoor Model-1011,Sports,Indoor,Cosco,49449.5
1311,HomeCentre Decor Model-1311,Home,Decor,HomeCentre,27688.71
446,Asus Laptops Model-446,Electronics,Laptops,Asus,10352.63
2351,Duroflex Decor,Home,Decor,,29031.19
598,Ikea Furniture Model-598,Home,Furniture,Ikea,9702.79
2333,Logitech Accessories,Electronics,Accessories,,
1182,Reebok Fitness Model-1182,Sports,Fitness,Reebok,16689.32
1859,Wildcraft Outdoor Model-1859,Sports,Outdoor,Wildcraft,47393.01
1920,Logitech Accessories Model-1920,Electronics,Accessories,Logitech,49662.61
1220,Sony Accessories Model-1220,Electronics,Accessories,Sony,4338.35
1397,Nike Fitness Model-1397,Sports,Fitness,Nike,3694.82
1082,Carter Kids Model-1082,Fashion,Kids,Carter,16978.78
1435,Nike Men Model-1435,Fashion,Men,Nike,42902.47
1548,Yonex Indoor Model-1548,Sports,Indoor,Yonex,28983.73
953,@@@@,Sports,INVALID_SUB,Yonex,18631.41
1409,Godrej Furniture Model-1409,Home,Furniture,Godrej,46260.05
1374,Google Smartphones Model-1374,Electronics,Smartphones,Google,4364.05
985,HomeCentre Decor Model-985,Home,Decor,HomeCentre,34830.94
1312,H&M Women Model-1312,Fashion,Women,H&M,1644.57
254,HomeCentre Decor Model-254,Home,Decor,HomeCentre,38658.79
1760,Wildcraft Outdoor Model-1760,Sports,Outdoor,Wildcraft,20452.58
738,Nike Fitness Model-738,Sports,Fitness,Nike,26270.07
1074,Yonex Indoor Model-1074,Sports,Indoor,Yonex,23533.91
2291,,Sports,Outdoor,Wildcraft,
1963,Samsung Smartphones Model-1963,Electronics,Smartphones,Samsung,30470.33
1206,Duroflex Decor Model-1206,Home,Decor,Duroflex,5381.88
2155,Wildcraft Outdoor,Sports,Outdoor,,29975.78
258,H&M Women Model-258,Fashion,Women,H&M,21846.64
2372,,Electronics,Smartphones,Apple,
1083,Adidas Men Model-1083,Fashion,Men,Adidas,14505.83
2047,Pigeon Kitchen Model-2047,Home,Kitchen,Pigeon,39968.83
2117,Adidas Men,Fashion,Men,,36693.21
3651,Hopscotch Kids,Fashion,Kids,###,44394.34
987,Hopscotch Kids Model-987,Fashion,Kids,Hopscotch,12996.94
444,Prestige Kitchen Model-444,Home,Kitchen,Prestige,23492.5
1684,Prestige Kitchen,Home,Kitchen,INVALID_BRAND,-500
2009,H&M Women Model-2009,Fashion,Women,H&M,38298.67
588,Nike Men Model-588,Fashion,Men,Nike,33438.82
866,Carter Kids Model-866,Fashion,Kids,Carter,33151.59
18,Adidas Men Model-18,Fashion,Men,Adidas,31321.29
2374,OnePlus Smartphones,,Smartphones,OnePlus,12919.34
1867,HP Laptops Model-1867,Electronics,Laptops,HP,21140.88
1622,Nike Men Model-1622,Fashion,Men,Nike,4318.32
801,Duroflex Decor Model-801,Home,Decor,Duroflex,21991.13
601,Prestige Kitchen Model-601,Home,Kitchen,Prestige,33614.01
3250,Yonex Indoor,Sports,Indoor,123,43957.36
429,Levis Women,Fashion,Women,Levis,FREE
INVALID,Nike Men,Fashion,Men,123,5098.74
553,Nike Fitness Model-553,Sports,Fitness,Nike,29113.32
827,Adidas Men Model-827,Fashion,Men,Adidas,17326.36
880,Nike Men Model-880,Fashion,Men,Nike,11344.2
379,Prestige Kitchen Model-379,Home,Kitchen,Prestige,33415.74
1569,H&M Women Model-1569,Fashion,Women,H&M,44658.18
2363,Apple Smartphones,,Smartphones,Apple,32336.87
374,Godrej Furniture Model-374,Home,Furniture,Godrej,28532.98
1162,Puma Men Model-1162,Fashion,Men,Puma,35149.13
1525,Prestige Kitchen Model-1525,Home,Kitchen,Prestige,40889.99
173,Duroflex Decor Model-173,Home,Decor,Duroflex,12199.49
2336,OnePlus Smartphones,Electronics,,OnePlus,18470.91
1611,Zara Women Model-1611,Fashion,Women,Zara,45815.67
774,Godrej Furniture,Home,Furniture,###,21104.14
507,Prestige Kitchen Model-507,Home,Kitchen,Prestige,25851.6
1048,Hopscotch Kids Model-1048,Fashion,Kids,Hopscotch,42310.14
1933,Duroflex Decor Model-1933,Home,Decor,Duroflex,26929.85
1810,Reebok Fitness Model-1810,Sports,Fitness,Reebok,45365.79
743,NULL,UNKNOWN_CATEGORY,Fitness,Nike,26954.16
824,Prestige Kitchen Model-824,Home,Kitchen,Prestige,48975.95
1948,Reebok Fitness Model-1948,Sports,Fitness,Reebok,25757.28
288,HP Laptops Model-288,Electronics,Laptops,HP,16226.89
1776,Reebok Fitness Model-1776,Sports,Fitness,Reebok,7861.89
PROD###,Yonex Indoor,123,Indoor,Yonex,18194.07
867,Duroflex Decor Model-867,Home,Decor,Duroflex,9375.49
2190,H&M Women,Fashion,Women,H&M,
126,Pigeon Kitchen Model-126,Home,Kitchen,Pigeon,3165.55
1407,Levis Women Model-1407,Fashion,Women,Levis,8307.69
3532,@@@@,Fashion,@@@,Zara,49888.27
90,Boat Accessories Model-90,Electronics,Accessories,Boat,48113.95
190,Godrej Furniture Model-190,Home,Furniture,Godrej,39886.5
176,Hopscotch Kids Model-176,Fashion,Kids,Hopscotch,27613.3
2325,Apple Smartphones,Electronics,,Apple,
981,Hopscotch Kids Model-981,Fashion,Kids,Hopscotch,45126.72
1280,Ikea Furniture Model-1280,Home,Furniture,Ikea,40280.77
1202,Google Smartphones Model-1202,Electronics,Smartphones,Google,35529.5
1721,Nike Fitness Model-1721,Sports,Fitness,Nike,44343.0
1168,Wildcraft Outdoor Model-1168,Sports,Outdoor,Wildcraft,5463.15
742,Samsung Smartphones Model-742,Electronics,Smartphones,Samsung,25536.97
57,Adidas Men Model-57,Fashion,Men,Adidas,3110.11
355,Logitech Accessories Model-355,Electronics,Accessories,Logitech,38812.54
1848,Quechua Outdoor Model-1848,Sports,Outdoor,Quechua,43488.02
1579,Cosco Indoor Model-1579,Sports,Indoor,Cosco,24647.71
409,Hopscotch Kids Model-409,Fashion,Kids,Hopscotch,39237.64
3737,NULL,Sports,Outdoor,Quechua,10474.57
714,Hopscotch Kids Model-714,Fashion,Kids,Hopscotch,27204.27
1415,Apple Smartphones Model-1415,Electronics,Smartphones,Apple,15333.73
1439,Ikea Furniture Model-1439,Home,Furniture,Ikea,36098.27
1320,Google Smartphones Model-1320,Electronics,Smartphones,Google,36151.53
932,Hopscotch Kids Model-932,Fashion,Kids,Hopscotch,40854.56
1036,Reebok Fitness Model-1036,Sports,Fitness,Reebok,41802.38
672,HP Laptops Model-672,Electronics,Laptops,HP,16503.55
979,HomeCentre Decor Model-979,Home,Decor,HomeCentre,11908.06
1088,Reebok Fitness Model-1088,Sports,Fitness,Reebok,38933.77
140,Yonex Indoor Model-140,Sports,Indoor,Yonex,5805.19
2090,HP Laptops Model-2090,Electronics,Laptops,HP,40843.58
1122,Duroflex Decor Model-1122,Home,Decor,Duroflex,39856.16
1603,Godrej Furniture Model-1603,Home,Furniture,Godrej,9206.52
367,Adidas Men Model-367,Fashion,Men,Adidas,25009.25
2144,Wildcraft Outdoor,Sports,,Wildcraft,46269.63
1631,Yonex Indoor Model-1631,Sports,Indoor,Yonex,31337.58
1438,Google Smartphones Model-1438,Electronics,Smartphones,Google,21501.39
855,Adidas Men Model-855,Fashion,Men,Adidas,42745.77
357,Quechua Outdoor Model-357,Sports,Outdoor,Quechua,17919.78
1683,Carter Kids Model-1683,Fashion,Kids,Carter,22044.29
1584,HP Laptops Model-1584,Electronics,Laptops,HP,14175.74
521,OnePlus Smartphones Model-521,Electronics,Smartphones,OnePlus,37586.71
279,Google Smartphones Model-279,Electronics,Smartphones,Google,16040.63
1385,Nike Men Model-1385,Fashion,Men,Nike,4735.83
2316,,,Kids,Hopscotch,14196.6
1601,Ikea Furniture Model-1601,Home,Furniture,Ikea,20412.47
230,Apple Smartphones Model-230,Electronics,Smartphones,Apple,37254.33
1956,Nike Fitness,Sports,Fitness,Nike,PRICE
1989,Godrej Furniture,Home,Furniture,Godrej,-500
478,Adidas Men Model-478,Fashion,Men,Adidas,14196.33
2070,Carter Kids Model-2070,Fashion,Kids,Carter,28227.13
79,Cosco Indoor Model-79,Sports,Indoor,Cosco,29328.34
228,Hopscotch Kids Model-228,Fashion,Kids,Hopscotch,38746.88
1097,Hopscotch Kids Model-1097,Fashion,Kids,Hopscotch,36115.7
2012,H&M Women Model-2012,Fashion,Women,H&M,4226.36
1471,Prestige Kitchen Model-1471,Home,Kitchen,Prestige,25762.18
1367,Duroflex Decor Model-1367,Home,Decor,Duroflex,11000.44
1360,Dell Laptops Model-1360,Electronics,Laptops,Dell,1995.95
318,Wildcraft Outdoor Model-318,Sports,Outdoor,Wildcraft,18226.04
42,Duroflex Decor,Home,Decor,###,17252.11
1045,HomeCentre Decor Model-1045,Home,Decor,HomeCentre,34975.73
1930,Puma Men Model-1930,Fashion,Men,Puma,26863.72
811,Cosco Indoor Model-811,Sports,Indoor,Cosco,41556.27
141,Duroflex Decor Model-141,Home,Decor,Duroflex,31674.43
2274,Nike Fitness,Sports,,Nike,
447,Wildcraft Outdoor Model-447,Sports,Outdoor,Wildcraft,28389.72
ABC123,Logitech Accessories,Electronics,Accessories,Logitech,47541.75
888,HP Laptops Model-888,Electronics,Laptops,HP,41594.75
1975,Ikea Furniture Model-1975,Home,Furniture,Ikea,26587.73
158,Sony Accessories Model-158,Electronics,Accessories,Sony,46055.03
3759,Reebok Fitness,UNKNOWN_CATEGORY,Fitness,###,49927.81
1324,Reebok Fitness Model-1324,Sports,Fitness,Reebok,2997.8
345,HomeCentre Decor Model-345,Home,Decor,HomeCentre,45903.98
70,Wildcraft Outdoor Model-70,Sports,Outdoor,Wildcraft,32836.96
1308,Wildcraft Outdoor Model-1308,Sports,Outdoor,Wildcraft,5438.28
523,Sony Accessories Model-523,Electronics,Accessories,Sony,29663.29
1772,Apple Smartphones Model-1772,Electronics,Smartphones,Apple,42608.96
586,Samsung Smartphones Model-586,Electronics,Smartphones,Samsung,40398.12
2170,Ikea Furniture,,,Ikea,46374.06
638,OnePlus Smartphones Model-638,Electronics,Smartphones,OnePlus,18882.4
2118,Cosco Indoor,,Indoor,,8391.16
1039,HomeCentre Decor Model-1039,Home,Decor,HomeCentre,8664.81
775,Zara Women Model-775,Fashion,Women,Zara,46241.23
1932,Nike Fitness Model-1932,Sports,Fitness,Nike,36075.03
69,Carter Kids Model-69,Fashion,Kids,Carter,41834.38
2104,,Home,Decor,HomeCentre,
2319,Reebok Fitness,UNKNOWN_CATEGORY,Fitness,Reebok,16829.55
772,HomeCentre Decor Model-772,Home,Decor,HomeCentre,49585.17
1787,HomeCentre Decor Model-1787,Home,Decor,HomeCentre,28101.77
2086,Dell Laptops Model-2086,Electronics,Laptops,Dell,5599.42
1814,OnePlus Smartphones Model-1814,Electronics,Smartphones,OnePlus,14828.94
1447,Puma Men Model-1447,Fashion,Men,Puma,31106.79
662,Google Smartphones Model-662,Electronics,Smartphones,Google,24229.02
1905,HP Laptops Model-1905,Electronics,Laptops,HP,42014.1
1574,Nike Men Model-1574,Fashion,Men,Nike,33065.03
1226,Yonex Indoor Model-1226,Sports,Indoor,Yonex,49057.49
862,Lenovo Laptops Model-862,Electronics,Laptops,Lenovo,46257.59
773,Nike Men,Fashion,999,Nike,17371.75
1319,Lenovo Laptops Model-1319,Electronics,Laptops,Lenovo,2501.71
1610,Ikea Furniture Model-1610,Home,Furniture,Ikea,40224.15
64,Logitech Accessories Model-64,Electronics,Accessories,Logitech,17222.96
1253,Ikea Furniture Model-1253,Home,Furniture,Ikea,14948.69
485,Puma Men Model-485,Fashion,Men,Puma,32341.45
255,Boat Accessories Model-255,Electronics,Accessories,Boat,33158.66
806,Cosco Indoor Model-806,Sports,Indoor,Cosco,43142.44
1556,Nike Men Model-1556,Fashion,Men,Nike,44988.28
652,Ikea Furniture Model-652,Home,Furniture,Ikea,35117.15
195,Hopscotch Kids Model-195,Fashion,Kids,Hopscotch,32273.44
1902,Apple Smartphones Model-1902,Electronics,Smartphones,Apple,4266.56
1261,Quechua Outdoor Model-1261,Sports,Outdoor,Quechua,35007.04
2120,Nike Fitness,Sports,,,43873.15
679,Hopscotch Kids Model-679,Fashion,Kids,Hopscotch,47609.4
1131,Carter Kids Model-1131,Fashion,Kids,Carter,7387.6
612,Duroflex Decor Model-612,Home,Decor,Duroflex,13457.13
994,Levis Women Model-994,Fashion,Women,Levis,21600.02
INVALID,Google Smartphones,Electronics,Smartphones,Google,35373.66
872,Prestige Kitchen,###,Kitchen,Prestige,31623.2
2322,,,Kitchen,Prestige,343.38
2713,Levis Women,Fashion,@@@,Levis,PRICE
2095,Adidas Men Model-2095,Fashion,Men,Adidas,30978.99
1103,Duroflex Decor Model-1103,Home,Decor,Duroflex,40774.8
2196,,Sports,,Reebok,30376.01
76,Yonex Indoor Model-76,Sports,Indoor,Yonex,29431.04
1970,Cosco Indoor Model-1970,Sports,Indoor,Cosco,12469.72
1517,Duroflex Decor Model-1517,Home,Decor,Duroflex,49284.74
575,Puma Men Model-575,Fashion,Men,Puma,18309.43
390,Yonex Indoor Model-390,Sports,Indoor,Yonex,30428.91
430,Duroflex Decor Model-430,Home,Decor,Duroflex,23557.02
PROD###,Hopscotch Kids,Fashion,@@@,Hopscotch,1294.95
571,H&M Women,Fashion,999,###,41468.3
210,Duroflex Decor Model-210,Home,Decor,Duroflex,27918.39
1079,Logitech Accessories Model-1079,Electronics,Accessories,Logitech,37234.11
1105,Wildcraft Outdoor Model-1105,Sports,Outdoor,Wildcraft,35337.37
1646,Asus Laptops Model-1646,Electronics,Laptops,Asus,28266.84
2301,NULL,Electronics,999,Asus,42590.49
2057,Yonex Indoor Model-2057,Sports,Indoor,Yonex,23133.74
904,Reebok Fitness Model-904,Sports,Fitness,Reebok,38974.66
1570,Samsung Smartphones Model-1570,Electronics,Smartphones,Samsung,46173.36
2024,Quechua Outdoor Model-2024,Sports,Outdoor,Quechua,44624.53
373,Cosco Indoor Model-373,Sports,Indoor,Cosco,46033.61
1370,Duroflex Decor Model-1370,Home,Decor,Duroflex,35155.52
1644,Zara Women Model-1644,Fashion,Women,Zara,2467.48
1231,Reebok Fitness Model-1231,Sports,Fitness,Reebok,43956.45
2264,HomeCentre Decor,Home,,,22197.46
515,Adidas Men Model-515,Fashion,Men,Adidas,19821.28
856,Duroflex Decor Model-856,Home,Decor,Duroflex,45620.59
1181,Nike Men Model-1181,Fashion,Men,Nike,12800.18
670,Levis Women Model-670,Fashion,Women,Levis,21512.01
1743,NULL,123,Outdoor,Quechua,4666.41
2583,NULL,Home,Decor,Duroflex,FREE
65,HomeCentre Decor Model-65,Home,Decor,HomeCentre,37541.36
1697,Asus Laptops Model-1697,Electronics,Laptops,Asus,49086.02
1099,Nike Fitness Model-1099,Sports,Fitness,Nike,34549.99
183,Zara Women Model-183,Fashion,Women,Zara,46073.55
2107,Google Smartphones,Electronics,Smartphones,,2425.37
207,Prestige Kitchen Model-207,Home,Kitchen,Prestige,38052.48
313,Sony Accessories Model-313,Electronics,Accessories,Sony,13730.39
2031,Nike Fitness Model-2031,Sports,Fitness,Nike,38586.29
2025,Yonex Indoor Model-2025,Sports,Indoor,Yonex,19582.55
1551,Reebok Fitness Model-1551,Sports,Fitness,Reebok,47756.93
37,HomeCentre Decor Model-37,Home,Decor,HomeCentre,1437.13
962,Apple Smartphones Model-962,Electronics,Smartphones,Apple,32936.55
831,Apple Smartphones Model-831,Electronics,Smartphones,Apple,26038.56
551,Nike Men Model-551,Fashion,Men,Nike,12155.3
PROD###,Logitech Accessories,Electronics,Accessories,Logitech,18577.29
668,Apple Smartphones Model-668,Electronics,Smartphones,Apple,23613.51
1167,HomeCentre Decor Model-1167,Home,Decor,HomeCentre,41097.55
1393,Puma Men Model-1393,Fashion,Men,Puma,946.43
INVALID,Hopscotch Kids,Fashion,Kids,Hopscotch,-500
753,Nike Men Model-753,Fashion,Men,Nike,5641.73
166,Nike Fitness Model-166,Sports,Fitness,Nike,25910.42
240,Cosco Indoor Model-240,Sports,Indoor,Cosco,35683.5
823,Quechua Outdoor,Sports,@@@,Quechua,27574.36
1275,Levis Women Model-1275,Fashion,Women,Levis,20536.22
1271,Pigeon Kitchen Model-1271,Home,Kitchen,Pigeon,37806.57
1257,Prestige Kitchen Model-1257,Home,Kitchen,Prestige,47775.09
1985,Prestige Kitchen Model-1985,Home,Kitchen,Prestige,45862.96
428,Prestige Kitchen Model-428,Home,Kitchen,Prestige,47981.73
1208,Yonex Indoor Model-1208,Sports,Indoor,Yonex,35450.53
1996,Yonex Indoor Model-1996,Sports,Indoor,Yonex,12625.69
618,Duroflex Decor Model-618,Home,Decor,Duroflex,48002.5
154,Apple Smartphones Model-154,Electronics,Smartphones,Apple,30393.95
1238,Sony Accessories Model-1238,Electronics,Accessories,Sony,12013.93
577,Zara Women Model-577,Fashion,Women,Zara,27087.89
2970,@@@@,Sports,Fitness,Nike,12166.67
1746,Ikea Furniture Model-1746,Home,Furniture,Ikea,31258.94
1808,Boat Accessories Model-1808,Electronics,Accessories,Boat,49742.63
777,Godrej Furniture Model-777,Home,Furniture,Godrej,25853.36
1383,Asus Laptops Model-1383,Electronics,Laptops,Asus,21248.39
1720,Godrej Furniture Model-1720,Home,Furniture,Godrej,21163.0
595,Prestige Kitchen Model-595,Home,Kitchen,Prestige,23343.08
196,12345,Sports,Fitness,INVALID_BRAND,34116.01
1983,Yonex Indoor Model-1983,Sports,Indoor,Yonex,9296.57
1647,HP Laptops,Electronics,Laptops,123,43688.49
2202,Lenovo Laptops,Electronics,Laptops,Lenovo,
1893,Godrej Furniture Model-1893,Home,Furniture,Godrej,11716.54
93,Pigeon Kitchen Model-93,Home,Kitchen,Pigeon,8708.81
1923,Godrej Furniture Model-1923,Home,Furniture,Godrej,39421.73
725,Samsung Smartphones Model-725,Electronics,Smartphones,Samsung,7306.85
2207,,Home,Kitchen,Pigeon,17245.54
304,Duroflex Decor Model-304,Home,Decor,Duroflex,35753.1
393,Sony Accessories,Electronics,999,Sony,-500
706,Quechua Outdoor Model-706,Sports,Outdoor,Quechua,45746.38
1641,Samsung Smartphones Model-1641,Electronics,Smartphones,Samsung,34357.36
1874,HP Laptops Model-1874,Electronics,Laptops,HP,32840.9
616,Levis Women,123,@@@,Levis,27960.8
1701,Logitech Accessories Model-1701,Electronics,Accessories,Logitech,8091.73
506,Logitech Accessories Model-506,Electronics,Accessories,Logitech,986.09
909,Ikea Furniture Model-909,Home,Furniture,Ikea,1052.13
1114,Sony Accessories Model-1114,Electronics,Accessories,Sony,26468.92
1688,Nike Fitness Model-1688,Sports,Fitness,Nike,37682.04
1364,Zara Women Model-1364,Fashion,Women,Zara,40562.91
1309,Nike Men Model-1309,Fashion,Men,Nike,4838.56
1769,Godrej Furniture Model-1769,Home,Furniture,Godrej,33358.87
910,Quechua Outdoor Model-910,Sports,Outdoor,Quechua,17307.38
1381,Pigeon Kitchen Model-1381,Home,Kitchen,Pigeon,5855.87
434,Zara Women Model-434,Fashion,Women,Zara,26797.98
INVALID,Lenovo Laptops,Electronics,INVALID_SUB,Lenovo,4566.02
2134,Zara Women,Fashion,Women,,6991.28
39,Prestige Kitchen Model-39,Home,Kitchen,Prestige,26490.87
952,Yonex Indoor Model-952,Sports,Indoor,Yonex,773.23
2176,Wildcraft Outdoor,Sports,,Wildcraft,
1212,Godrej Furniture Model-1212,Home,Furniture,Godrej,26415.5
2158,Quechua Outdoor,,Outdoor,Quechua,1126.74
787,Pigeon Kitchen Model-787,Home,Kitchen,Pigeon,6925.59
315,Levis Women Model-315,Fashion,Women,Levis,43516.23
1946,Levis Women Model-1946,Fashion,Women,Levis,48968.48
1073,Pigeon Kitchen Model-1073,Home,Kitchen,Pigeon,25364.85
637,Sony Accessories Model-637,Electronics,Accessories,Sony,17349.88
1012,Reebok Fitness Model-1012,Sports,Fitness,Reebok,1577.64
556,Yonex Indoor Model-556,Sports,Indoor,Yonex,30265.15
1878,Dell Laptops Model-1878,Electronics,Laptops,Dell,34895.97
1376,Wildcraft Outdoor Model-1376,Sports,Outdoor,Wildcraft,32465.63
1113,Cosco Indoor Model-1113,Sports,Indoor,Cosco,22453.54
411,Nike Fitness Model-411,Sports,Fitness,Nike,28125.15
744,H&M Women Model-744,Fashion,Women,H&M,13284.54
1342,Duroflex Decor Model-1342,Home,Decor,Duroflex,4194.03
870,Nike Fitness Model-870,Sports,Fitness,Nike,44424.49
924,Godrej Furniture Model-924,Home,Furniture,Godrej,4399.98
925,Reebok Fitness Model-925,Sports,Fitness,Reebok,15979.79
1445,Reebok Fitness Model-1445,Sports,Fitness,Reebok,2432.72
2345,Yonex Indoor,,,Yonex,14426.92
2279,Wildcraft Outdoor,Sports,Outdoor,,34743.21
1755,Sony Accessories Model-1755,Electronics,Accessories,Sony,1402.04
929,Quechua Outdoor Model-929,Sports,Outdoor,Quechua,32894.17
566,Godrej Furniture Model-566,Home,Furniture,Godrej,6266.35
1412,Google Smartphones Model-1412,Electronics,Smartphones,Google,21634.61
3579,Ikea Furniture,Home,999,Ikea,49503.95
564,H&M Women Model-564,Fashion,Women,H&M,25856.37
1648,Sony Accessories Model-1648,Electronics,Accessories,Sony,30784.83
1183,Pigeon Kitchen,Home,INVALID_SUB,Pigeon,PRICE
2031,Nike Fitness Model-2031,Sports,Fitness,Nike,38586.29
472,HomeCentre Decor Model-472,Home,Decor,HomeCentre,39881.45
1451,Puma Men Model-1451,Fashion,Men,Puma,32709.94
604,Pigeon Kitchen Model-604,Home,Kitchen,Pigeon,19049.58
1034,Dell Laptops Model-1034,Electronics,Laptops,Dell,14438.42
771,Duroflex Decor Model-771,Home,Decor,Duroflex,34381.91
925,12345,UNKNOWN_CATEGORY,Indoor,Cosco,16163.91
417,Apple Smartphones Model-417,Electronics,Smartphones,Apple,11546.99
666,Prestige Kitchen Model-666,Home,Kitchen,Prestige,41855.56
1968,Duroflex Decor Model-1968,Home,Decor,Duroflex,21295.84
565,Ikea Furniture Model-565,Home,Furniture,Ikea,14289.61
1428,Lenovo Laptops Model-1428,Electronics,Laptops,Lenovo,44108.87
448,Cosco Indoor Model-448,Sports,Indoor,Cosco,49133.44
1886,Samsung Smartphones Model-1886,Electronics,Smartphones,Samsung,30897.56
1908,Logitech Accessories Model-1908,Electronics,Accessories,Logitech,21989.22
1858,Asus Laptops Model-1858,Electronics,Laptops,Asus,10606.51
1166,Nike Fitness Model-1166,Sports,Fitness,Nike,27271.7
INVALID,Wildcraft Outdoor,Sports,Outdoor,Wildcraft,1569.09
1297,Wildcraft Outdoor Model-1297,Sports,Outdoor,Wildcraft,34530.13
1776,Godrej Furniture,Home,Furniture,INVALID_BRAND,1658.94
84,Zara Women Model-84,Fashion,Women,Zara,23841.73
993,Hopscotch Kids Model-993,Fashion,Kids,Hopscotch,15709.36
2379,Pigeon Kitchen,Home,Kitchen,,14658.54
1144,Logitech Accessories Model-1144,Electronics,Accessories,Logitech,30743.52
300,Ikea Furniture Model-300,Home,Furniture,Ikea,1831.82
408,Nike Fitness Model-408,Sports,Fitness,Nike,17232.46
473,Duroflex Decor Model-473,Home,Decor,Duroflex,33747.73
435,Ikea Furniture Model-435,Home,Furniture,Ikea,32554.61
371,Samsung Smartphones Model-371,Electronics,Smartphones,Samsung,4518.31
1794,Hopscotch Kids Model-1794,Fashion,Kids,Hopscotch,34440.3
1326,Ikea Furniture Model-1326,Home,Furniture,Ikea,30257.76
1295,Duroflex Decor Model-1295,Home,Decor,Duroflex,49167.48
1165,Cosco Indoor Model-1165,Sports,Indoor,Cosco,45656.38
2127,Carter Kids,,,Carter,25621.71
818,HP Laptops Model-818,Electronics,Laptops,HP,31591.09
2063,Reebok Fitness Model-2063,Sports,Fitness,Reebok,13723.11
766,Ikea Furniture Model-766,Home,Furniture,Ikea,8193.0
